block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_ratio,aic_cube_fp16_ratio,aic_cube_int8_ratio,aic_cube_fops,aic_cube_total_instr_number,aic_cube_fp_instr_number,aic_cube_int_instr_number,aiv_time(us),aiv_total_cycles,aiv_vec_ratio,aiv_vec_fp32_ratio,aiv_vec_fp16_ratio,aiv_vec_int32_ratio,aiv_vec_int16_ratio,aiv_vec_misc_ratio,aiv_vec_fops,
57,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.663636,2745,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
58,cube0,0.364242,601,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
58,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.497576,2471,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
58,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.689091,2787,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
59,cube0,0.350909,579,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
59,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.587879,2620,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
59,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.383030,2282,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
60,cube0,0.347273,573,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
60,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.565455,2583,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
60,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.529091,2523,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
61,cube0,0.293333,484,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
61,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.632121,2693,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
61,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.732121,2858,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
62,cube0,0.344848,569,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
62,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.416970,2338,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
62,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.447879,2389,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
63,cube0,0.294545,486,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
63,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.426667,2354,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
63,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.502424,2479,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
64,cube0,0.363636,600,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
64,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.561818,2577,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
64,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.518182,2505,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
65,cube0,0.323636,534,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
65,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.741818,2874,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
65,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.587273,2619,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
66,cube0,0.312727,516,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
66,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.512727,2496,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
66,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.020000,3333,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
67,cube0,0.343030,566,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
67,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.695758,2798,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
67,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.573333,2596,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
68,cube0,0.315152,520,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
68,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.518182,2505,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
68,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.885455,3111,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
69,cube0,0.351515,580,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
69,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.736970,2866,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
69,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.689697,2788,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
70,cube0,0.329697,544,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
70,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.373333,2266,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
70,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.536364,2535,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
71,cube0,0.376970,622,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
71,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.632121,2693,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
71,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.651515,2725,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
72,cube0,0.306061,505,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
72,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.460000,2409,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
72,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.366061,2254,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
73,cube0,0.308485,509,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
73,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.564849,2582,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
73,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.421818,2346,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
74,cube0,0.320000,528,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
74,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.552121,2561,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
74,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.998182,3297,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
75,cube0,0.360606,595,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
75,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.732727,2859,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
75,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.597576,2636,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
76,cube0,0.343636,567,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
76,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.555151,2566,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
76,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.795758,2963,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
77,cube0,0.304242,502,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
77,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.715758,2831,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
77,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.569091,2589,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
78,cube0,0.363636,600,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
78,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.648485,2720,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
78,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.417576,2339,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
79,cube0,0.348485,575,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
79,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.826667,3014,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
79,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.672121,2759,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
80,cube0,0.349091,576,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
80,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.519394,2507,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
80,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.513939,2498,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
81,cube0,0.289697,478,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
81,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.627273,2685,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
81,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.614545,2664,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
82,cube0,0.344848,569,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
82,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.468485,2423,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
82,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.732121,2858,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
83,cube0,0.292727,483,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
83,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.617576,2669,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
83,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.520606,2509,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
84,cube0,0.364848,602,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
84,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.480000,2442,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
84,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.541212,2543,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
85,cube0,0.323636,534,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
85,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.648485,2720,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
85,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.807273,2982,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
86,cube0,0.311515,514,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
86,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.481818,2445,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
86,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.666667,2750,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
87,cube0,0.341212,563,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
87,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.447879,2389,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
87,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.619394,2672,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
88,cube0,0.315758,521,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
88,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.489091,2457,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
88,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.598182,2637,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
89,cube0,0.352121,581,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
89,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.601212,2642,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
89,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.771515,2923,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
90,cube0,0.327879,541,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
90,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.760606,2905,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
90,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.902424,3139,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
91,cube0,0.383030,632,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
91,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.529091,2523,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
91,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.550303,2558,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
92,cube0,0.306667,506,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
92,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.579394,2606,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
92,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.558182,2571,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
93,cube0,0.309091,510,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
93,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.511515,2494,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
93,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.505455,2484,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
94,cube0,0.317576,524,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
94,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.427273,2355,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
94,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.825455,3012,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
95,cube0,0.348485,575,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
95,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.590909,2625,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
95,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.553939,2564,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
96,cube0,0.340000,561,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
96,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.461818,2412,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
96,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.432121,2363,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
97,cube0,0.312727,516,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
97,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.524242,2515,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
97,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.586667,2618,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
98,cube0,0.358182,591,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
98,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.375152,2269,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
98,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.502424,2479,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
99,cube0,0.349091,576,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
99,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.581212,2609,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
99,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.663030,2744,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
100,cube0,0.347273,573,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
100,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.447879,2389,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
100,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.482424,2446,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
101,cube0,0.289091,477,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
101,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.541212,2543,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
101,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.575152,2599,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
102,cube0,0.344848,569,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
102,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.378182,2274,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
102,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.474545,2433,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
103,cube0,0.292121,482,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
103,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.649091,2721,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
103,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.719394,2837,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
104,cube0,0.369091,609,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
104,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.537576,2537,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
104,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.548485,2555,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
105,cube0,0.324242,535,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
105,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.904848,3143,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
105,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.751515,2890,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
106,cube0,0.313939,518,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
106,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.599394,2639,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
106,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.643030,2711,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
107,cube0,0.338788,559,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
107,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.756364,2898,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
107,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.725455,2847,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
108,cube0,0.315758,521,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
108,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.518788,2506,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
108,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.405455,2319,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
109,cube0,0.353333,583,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
109,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.746667,2882,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
109,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.702424,2809,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
110,cube0,0.326667,539,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
110,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.515152,2500,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
110,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.552727,2562,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
111,cube0,0.375758,620,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
111,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.653333,2728,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
111,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.623030,2678,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
112,cube0,0.306667,506,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
112,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.566061,2584,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
112,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.524848,2516,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
113,cube0,0.311515,514,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
113,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.818788,3001,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
113,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.691515,2791,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
114,cube0,0.321818,531,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
114,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.870303,3086,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
114,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.379394,2276,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
115,cube0,0.349091,576,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
115,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.495152,2467,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
115,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.568485,2588,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
116,cube0,0.336970,556,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
116,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.381212,2279,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
116,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.847273,3048,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
117,cube0,0.302424,499,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
117,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.493939,2465,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
117,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.658182,2736,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
118,cube0,0.360000,594,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
118,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.532121,2528,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
118,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.535151,2533,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
119,cube0,0.349091,576,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
119,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.561212,2576,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
119,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.672121,2759,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
120,cube0,0.347273,573,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
120,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.547273,2553,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
120,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.538788,2539,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
121,cube0,0.287879,475,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
121,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.693333,2794,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
121,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.573939,2597,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
