block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.683031,47327,23.551516,0.122664,16.892727,0.087983,38.840851,11.216364,0.058419,58.497379,0.000000,2.274545,0.011847,0.421212,0.699394,22.164242,23.061213,0.000000,14.755757,0.549091,0.000000,
17,cube0,0.478788,790,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.436364,0.002273,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.132727,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.833939,47576,23.551516,0.122664,17.547878,0.091395,37.390728,11.011516,0.057352,59.585617,0.000000,2.221818,0.011572,0.421212,0.699394,21.760000,22.447878,0.000000,14.030303,0.652121,0.000000,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.906666,47696,23.551516,0.122664,17.290909,0.090057,37.946411,11.240606,0.058545,58.371220,0.000000,2.541212,0.013235,0.421212,0.699394,22.141819,22.641819,0.000000,14.402424,0.549091,0.000000,
18,cube0,0.647273,1068,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.601212,0.003131,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.111515,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.538181,48738,23.551516,0.122664,18.196363,0.094773,36.058189,10.613334,0.055278,61.821098,0.000000,2.510303,0.013074,0.421212,0.699394,22.064243,22.755152,0.000000,14.141818,0.666061,0.000000,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.006666,47861,23.551516,0.122664,17.464848,0.090963,37.568489,10.643637,0.055436,61.645088,0.000000,2.332121,0.012146,0.421212,0.699394,21.649696,22.319393,0.000000,13.950303,0.700000,0.000000,
19,cube0,0.473333,781,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.423030,0.002203,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.118788,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.985455,47826,23.551516,0.122664,17.206667,0.089618,38.132191,10.954545,0.057055,59.895496,0.000000,2.381818,0.012405,0.421212,0.699394,21.987272,22.754545,0.000000,14.652122,0.570303,0.000000,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.015759,47876,23.551516,0.122664,17.030909,0.088703,38.525715,10.875152,0.056641,60.332760,0.000000,2.466061,0.012844,0.421212,0.699394,21.938181,22.816364,0.000000,14.719394,0.549091,0.000000,
20,cube0,0.623636,1029,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.571515,0.002977,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.139394,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
20,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.475151,50284,23.551516,0.122664,19.487272,0.101496,33.669559,10.530303,0.054845,62.308548,0.000000,1.416970,0.007380,0.421212,0.699394,22.767273,23.738182,0.000000,15.960606,0.769697,0.000000,
20,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.744848,50729,23.551516,0.122664,21.340607,0.111149,30.745516,10.894546,0.056742,60.225361,0.000000,1.450303,0.007554,0.421212,0.699394,22.821817,24.100607,0.000000,16.419394,0.995758,0.000000,
21,cube0,0.361212,596,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.306667,0.001597,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.102424,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
21,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.909090,49350,23.551516,0.122664,21.113333,0.109965,31.076473,10.780606,0.056149,60.861874,0.000000,1.397576,0.007279,0.421212,0.699394,22.678787,23.723030,0.000000,15.849697,0.946667,0.000000,
21,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.438787,50224,23.551516,0.122664,21.788485,0.113482,30.113518,10.944848,0.057004,59.948563,0.000000,1.451515,0.007560,0.421212,0.699394,23.395151,24.138788,0.000000,15.850909,1.106667,0.000000,
22,cube0,0.327879,541,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.269091,0.001402,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.123636,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
22,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.819393,50852,23.551516,0.122664,20.590303,0.107241,31.865873,10.838181,0.056449,60.538559,0.000000,1.489091,0.007756,0.421212,0.699394,23.389091,23.940605,0.000000,16.221819,0.906667,0.000000,
22,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.332121,50048,23.551516,0.122664,21.808485,0.113586,30.085901,10.896363,0.056752,60.215313,0.000000,1.506667,0.007847,0.421212,0.699394,23.422424,24.781212,0.000000,16.964848,0.924848,0.000000,
23,cube0,0.325455,537,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.286667,0.001493,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.110909,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
23,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.195152,49822,23.551516,0.122664,20.330303,0.105887,32.273396,10.785455,0.056174,60.834518,0.000000,1.461818,0.007614,0.421212,0.699394,22.798788,24.103031,0.000000,16.424849,0.549091,0.000000,
23,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.229092,49878,23.551516,0.122664,21.136971,0.110088,31.041719,10.689697,0.055676,61.379471,0.000000,1.478182,0.007699,0.421212,0.699394,22.706060,23.972120,0.000000,16.816364,1.228485,0.000000,
24,cube0,0.354545,585,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.313333,0.001632,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.141818,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.775757,49130,23.551516,0.122664,19.252728,0.100275,34.079739,10.633940,0.055385,61.701298,0.000000,1.438788,0.007494,0.421212,0.699394,22.696363,23.957575,0.000000,15.310909,0.789697,0.000000,
24,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.756969,50749,23.551516,0.122664,20.147272,0.104934,32.566589,10.501819,0.054697,62.477547,0.000000,1.489091,0.007756,0.421212,0.699394,22.832727,24.127274,0.000000,16.313334,0.549091,0.000000,
25,cube0,0.306667,506,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.260606,0.001357,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.123636,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
25,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.161818,49767,23.551516,0.122664,21.184849,0.110338,30.971565,10.881818,0.056676,60.295803,0.000000,1.498182,0.007803,0.421212,0.699394,23.026667,23.688484,0.000000,16.036364,0.821818,0.000000,
25,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.977575,49463,23.551516,0.122664,20.838787,0.108535,31.485901,10.603030,0.055224,61.881168,0.000000,1.481212,0.007715,0.421212,0.699394,23.364243,24.810303,0.000000,16.787878,1.283636,0.000000,
26,cube0,0.336364,555,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.288485,0.001503,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.128485,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
26,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.206667,49841,23.551516,0.122664,20.595152,0.107266,31.858370,11.335757,0.059040,57.881264,0.000000,1.381212,0.007194,0.421212,0.699394,23.086666,24.086666,0.000000,16.109091,0.877576,0.000000,
26,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.201818,49833,23.551516,0.122664,21.049698,0.109634,31.170420,10.541212,0.054902,62.244072,0.000000,1.441212,0.007506,0.421212,0.699394,23.095758,24.247272,0.000000,16.708485,0.549091,0.000000,
27,cube0,0.311515,514,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.260606,0.001357,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.107273,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
27,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.156969,49759,23.551516,0.122664,21.192122,0.110376,30.960934,11.147273,0.058059,58.859951,0.000000,1.478788,0.007702,0.421212,0.699394,23.503637,24.430304,0.000000,16.397575,0.650909,0.000000,
27,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.771515,49123,23.551516,0.122664,20.576365,0.107169,31.887457,11.048485,0.057544,59.386234,0.000000,1.437576,0.007487,0.421212,0.699394,23.141212,24.020607,0.000000,15.965454,0.640606,0.000000,
28,cube0,0.373939,617,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.320000,0.001667,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.121818,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.547878,50404,23.551516,0.122664,20.438787,0.106452,32.102097,10.705455,0.055758,61.289124,0.000000,1.455152,0.007579,0.421212,0.699394,22.949697,23.832121,0.000000,16.192122,0.756970,0.000000,
28,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.390303,50144,23.551516,0.122664,19.879395,0.103539,33.005428,10.634545,0.055388,61.697792,0.000000,1.429091,0.007443,0.421212,0.699394,22.534546,23.705454,0.000000,15.412727,1.002424,0.000000,
29,cube0,0.326061,538,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.290303,0.001512,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.146061,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
29,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.808485,50834,23.551516,0.122664,20.446060,0.106490,32.090675,11.452121,0.059646,57.293140,0.000000,1.404242,0.007314,0.421212,0.699394,22.914545,24.183031,0.000000,16.906666,1.158182,0.000000,
29,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.478182,50289,23.551516,0.122664,20.915152,0.108933,31.370937,11.231515,0.058497,58.418472,0.000000,1.457576,0.007592,0.421212,0.699394,22.705454,23.440001,0.000000,15.681818,0.549091,0.000000,
30,cube0,0.332727,549,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.293939,0.001531,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.129697,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
30,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.101818,49668,23.551516,0.122664,20.363636,0.106061,32.220570,10.500607,0.054691,62.484768,0.000000,1.458182,0.007595,0.421212,0.699394,23.473333,24.912121,0.000000,17.086061,0.884848,0.000000,
30,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.097576,49661,23.551516,0.122664,20.536970,0.106963,31.948626,10.631516,0.055372,61.715370,0.000000,1.433939,0.007468,0.420000,0.700000,23.507879,24.527273,0.000000,16.501818,0.799394,0.000000,
31,cube0,0.303030,500,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.253333,0.001319,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.124848,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
31,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.020607,49534,23.551516,0.122664,20.863636,0.108665,31.448399,10.670909,0.055578,61.487541,0.000000,1.441212,0.007506,0.421212,0.699394,23.263031,24.332121,0.000000,16.664242,0.549091,0.000000,
31,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.962423,49438,23.551516,0.122664,20.325455,0.105862,32.281097,10.670303,0.055574,61.491032,0.000000,1.425454,0.007424,0.421212,0.699394,23.197577,24.253939,0.000000,16.908485,0.993333,0.000000,
32,cube0,0.343030,566,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.291515,0.001518,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.122424,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
32,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.188484,49811,23.551516,0.122664,20.579393,0.107184,31.882763,11.045455,0.057528,59.402527,0.000000,1.415151,0.007371,0.421212,0.699394,24.910303,25.538788,0.000000,16.981817,1.378182,0.000000,
32,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.554546,52065,23.551516,0.122664,20.618788,0.107390,31.821846,10.830303,0.056408,60.582600,0.000000,1.452727,0.007566,0.421212,0.699394,23.653940,24.895151,0.000000,17.192122,0.549091,0.000000,
33,cube0,0.361212,596,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.320606,0.001670,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.150303,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
33,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.490910,50310,23.551516,0.122664,21.102425,0.109908,31.092539,10.498788,0.054681,62.495586,0.000000,1.426061,0.007427,0.421212,0.699394,23.603031,24.548485,0.000000,17.161818,0.804848,0.000000,
33,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.573334,50446,23.551516,0.122664,20.652727,0.107566,31.769554,11.053333,0.057569,59.360188,0.000000,1.422424,0.007408,0.421212,0.699394,24.095152,25.022425,0.000000,17.460606,0.549091,0.000000,
34,cube0,0.344848,569,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.301212,0.001569,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.117576,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
34,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.966667,51095,23.551516,0.122664,22.094545,0.115076,29.696375,10.918788,0.056869,60.091648,0.000000,1.429697,0.007446,0.421212,0.699394,23.532728,24.818789,0.000000,17.101818,1.053939,0.000000,
34,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.512121,50345,23.551516,0.122664,21.585455,0.112424,30.396761,10.452121,0.054438,62.774620,0.000000,1.436970,0.007484,0.421212,0.699394,23.467878,24.535152,0.000000,17.631516,0.549091,0.000000,
35,cube0,0.344242,568,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.292121,0.001521,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.152121,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
35,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.728485,50702,23.551516,0.122664,21.073940,0.109760,31.134565,11.153939,0.058093,58.824772,0.000000,1.458182,0.007595,0.421212,0.699394,24.285454,25.218788,0.000000,17.540606,0.549091,0.000000,
35,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.536970,52036,23.551516,0.122664,21.101212,0.109902,31.094326,11.038788,0.057494,59.438404,0.000000,1.419394,0.007393,0.421212,0.699394,23.898788,24.783636,0.000000,17.712122,0.549091,0.000000,
36,cube0,0.331515,547,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.276364,0.001439,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.113939,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
36,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.161213,49766,23.551516,0.122664,20.386061,0.106177,32.185127,10.668485,0.055565,61.501511,0.000000,1.432121,0.007459,0.421212,0.699394,23.572121,24.270908,0.000000,17.072121,0.549091,0.000000,
36,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.445454,50235,23.551516,0.122664,20.577576,0.107175,31.885580,10.443030,0.054391,62.829269,0.000000,1.395758,0.007270,0.421212,0.699394,25.025455,25.806061,0.000000,17.703030,0.797576,0.000000,
37,cube0,0.374545,618,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.332121,0.001730,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.132121,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
37,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.941818,51054,23.551516,0.122664,20.849091,0.108589,31.470339,10.766061,0.056073,60.944107,0.000000,1.456364,0.007585,0.421212,0.699394,24.123030,24.898788,0.000000,16.789091,0.729091,0.000000,
37,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.931515,51037,23.551516,0.122664,21.558788,0.112285,30.434359,10.656363,0.055502,61.571468,0.000000,1.447879,0.007541,0.421212,0.699394,23.260607,24.316364,0.000000,16.710909,0.911515,0.000000,
38,cube0,0.560000,924,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.513939,0.002677,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.112727,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
38,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.954546,49425,23.551516,0.122664,20.452726,0.106525,32.080219,10.572727,0.055066,62.058533,0.000000,1.416970,0.007380,0.421212,0.699394,23.393333,24.444242,0.000000,16.395758,0.549091,0.000000,
38,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.553333,50413,23.551516,0.122664,21.358788,0.111244,30.719343,11.043031,0.057516,59.415569,0.000000,1.455758,0.007582,0.421212,0.699394,23.992727,24.820000,0.000000,16.550909,0.829091,0.000000,
39,cube0,0.363636,600,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.313939,0.001635,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.119394,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
39,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.438787,50224,23.551516,0.122664,20.020607,0.104274,32.772629,10.595757,0.055186,61.923645,0.000000,1.407879,0.007333,0.421212,0.699394,24.041819,24.866667,0.000000,16.886061,0.549091,0.000000,
39,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.504848,50333,23.551516,0.122664,20.432728,0.106420,32.111614,10.558788,0.054994,62.140453,0.000000,1.435151,0.007475,0.421212,0.699394,23.807878,24.551516,0.000000,16.374546,0.942424,0.000000,
40,cube0,0.333333,550,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.281212,0.001465,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.140606,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
