block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_ratio,aic_cube_fp16_ratio,aic_cube_int8_ratio,aic_cube_fops,aic_cube_total_instr_number,aic_cube_fp_instr_number,aic_cube_int_instr_number,aiv_time(us),aiv_total_cycles,aiv_vec_ratio,aiv_vec_fp32_ratio,aiv_vec_fp16_ratio,aiv_vec_int32_ratio,aiv_vec_int16_ratio,aiv_vec_misc_ratio,aiv_vec_fops,
18,cube0,0.647273,1068,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.538181,48738,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.006666,47861,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
19,cube0,0.473333,781,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.985455,47826,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.015759,47876,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
20,cube0,0.623636,1029,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
20,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.475151,50284,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
20,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.744848,50729,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
21,cube0,0.361212,596,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
21,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.909090,49350,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
21,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.438787,50224,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
22,cube0,0.327879,541,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
22,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.819393,50852,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
22,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.332121,50048,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
23,cube0,0.325455,537,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
23,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.195152,49822,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
23,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.229092,49878,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
24,cube0,0.354545,585,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.775757,49130,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
24,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.756969,50749,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
25,cube0,0.306667,506,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
25,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.161818,49767,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
25,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.977575,49463,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
26,cube0,0.336364,555,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
26,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.206667,49841,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
26,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.201818,49833,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
27,cube0,0.311515,514,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
27,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.156969,49759,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
27,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.771515,49123,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
28,cube0,0.373939,617,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.547878,50404,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
28,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.390303,50144,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
29,cube0,0.326061,538,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
29,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.808485,50834,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
29,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.478182,50289,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
30,cube0,0.332727,549,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
30,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.101818,49668,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
30,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.097576,49661,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
31,cube0,0.303030,500,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
31,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.020607,49534,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
31,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.962423,49438,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
32,cube0,0.343030,566,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
32,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.188484,49811,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
32,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.554546,52065,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
33,cube0,0.361212,596,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
33,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.490910,50310,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
33,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.573334,50446,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
34,cube0,0.344848,569,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
34,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.966667,51095,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
34,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.512121,50345,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
35,cube0,0.344242,568,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
35,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.728485,50702,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
35,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.536970,52036,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
36,cube0,0.331515,547,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
36,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.161213,49766,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
36,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.445454,50235,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
37,cube0,0.374545,618,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
37,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.941818,51054,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
37,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.931515,51037,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
38,cube0,0.560000,924,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
38,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.954546,49425,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
38,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.553333,50413,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
39,cube0,0.363636,600,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
39,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.438787,50224,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
39,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.504848,50333,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
40,cube0,0.333333,550,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
40,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.090302,72749,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
40,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.784241,72244,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
41,cube0,0.355758,587,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
41,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.491516,73411,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
41,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.005455,72609,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
42,cube0,0.327273,540,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
42,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.561817,73527,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
42,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.953938,72524,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
43,cube0,0.326667,539,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
43,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.715153,72130,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
43,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.418789,73291,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
